name,distance,planet_type,orbital_radius,orbital_period,hostname,mass,esi,st_temp,st_radius,st_mass
MOA-2011-BLG-322L b,24661.0,Gas Giant,4.3,14.3,MOA-2011-BLG-322L,3690.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.39
MOA-2012-BLG-006L b,17289.0,Gas Giant,10.2,46.6,MOA-2012-BLG-006L,2700.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.49
MOA-2012-BLG-505L b,23519.0,Neptune-like,0.9,2.7,MOA-2012-BLG-505L,6.7,0.25708915393710335,5437.562538702091,1.256862900934236,0.1
MOA-2013-BLG-220L b,21921.0,Gas Giant,3.03,5.6,MOA-2013-BLG-220L,871.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.77
MOA-2013-BLG-605L b,2773.0,Super Earth,0.93,6.3,MOA-2013-BLG-605L,3.24,0.25708915393710335,5437.562538702091,1.256862900934236,0.185
MOA-2015-BLG-337L b,23160.0,Neptune-like,0.24,1.1756331,MOA-2015-BLG-337L,33.7,0.25708915393710335,5437.562538702091,1.256862900934236,0.0094
MOA-2016-BLG-227L b,21203.0,Gas Giant,1.39,3.0,MOA-2016-BLG-227L,890.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.29
MOA-2016-BLG-319L b,22182.0,Gas Giant,0.95,2.4,MOA-2016-BLG-319L,200.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.15
MOA-2019-BLG-008L b,8807.0,Gas Giant,6.962942017335215,0.99931556,MOA-2019-BLG-008L,5720.9113,0.25708915393710335,5437.562538702091,1.256862900934236,0.5
MOA-2020-BLG-135L b,25770.0,Neptune-like,1.11,2.4,MOA-2020-BLG-135L,11.3,0.25708915393710335,5437.562538702091,1.256862900934236,0.23
MOA-bin-1L b,16636.0,Gas Giant,8.3,27.6,MOA-bin-1L,1200.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.75
MOA-bin-29 b,23225.0,Gas Giant,0.48,1.9,MOA-bin-29,190.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.03
MXB 1658-298 b,2167.1687368622206,Gas Giant,1.613,2.1,MXB 1658-298,7532.571,0.25708915393710335,5437.562538702091,1.256862900934236,1.98
NGC 2682 Sand 978 b,2681.0,Gas Giant,6.962942017335215,1.4,NGC 2682 Sand 978,692.8694,0.081270804,4250.0,23.4878,0.9393564616929898
NGC 2682 YBP 1194 b,2847.0,Gas Giant,6.962942017335215,0.019164955,NGC 2682 YBP 1194,101.7056,0.07749763,5780.0,0.99,1.01
NGC 2682 YBP 1514 b,2982.0,Gas Giant,6.962942017335215,0.013963039,NGC 2682 YBP 1514,127.132,0.067786258,5725.0,0.89,0.96
NGC 2682 YBP 401 b,2710.0,Gas Giant,6.962942017335215,0.011225188,NGC 2682 YBP 401,146.2018,0.064554917,6183.67,1.215821,0.9393564616929898
NGTS-10 b,1059.0,Gas Giant,0.0143,0.0021902807,NGTS-10,687.14846,0.067633646,4600.0,0.697,0.696
NGTS-11 b,621.0,Gas Giant,0.201,0.0971937,NGTS-11,109.33352,0.18887604,5076.0,0.829157,0.85
NGTS-12 b,1456.0,Gas Giant,0.0757,0.02053388,NGTS-12,66.10864,0.077951308,5869.0,1.52905,1.06
NGTS-13 b,2112.0,Gas Giant,0.0549,0.011225188,NGTS-13,1538.2972,0.070612847,5848.8,1.79,0.9393564616929898
NGTS-14 A b,1051.0,Neptune-like,0.0403,0.009582478,NGTS-14 A,29.24036,0.15456246,5187.0,0.842,0.898
NGTS-15 b,2566.0,Gas Giant,0.0441,0.009034907,NGTS-15,238.68913,0.074527643,5620.0,0.955708,1.0
NGTS-16 b,2930.0,Gas Giant,0.0523,0.013141684,NGTS-16,211.99155,0.064237767,5500.0,1.26063,0.96
NGTS-17 b,3393.0,Gas Giant,0.0391,0.008761123,NGTS-17,242.8209,0.065644483,5650.0,1.337,1.025
NGTS-18 b,3576.0,Gas Giant,0.0448,0.008487337,NGTS-18,129.99182,0.06729161,5726.0,1.38708,1.02
NGTS-1 b,712.0,Gas Giant,0.0326,0.007118412,NGTS-1,258.07796,0.076503599,3916.0,0.567866,0.9393564616929898
NGTS-20 b,1249.0,Gas Giant,0.313,0.14839152,NGTS-20,947.12865,0.09475755,6207.0,1.82,0.9393564616929898
NGTS-21 b,1934.0,Gas Giant,0.0236,0.0041067763,NGTS-21,750.07504,0.062801245,4660.0,0.86,0.72
NGTS-23 b,3506.0,Gas Giant,0.0504,0.011225188,NGTS-23,194.82881,0.064878764,6057.0,1.24,1.01
NGTS-24 b,2228.0,Gas Giant,0.0479,0.009582478,NGTS-24,165.27077,0.066822367,5886.0,1.58,0.9393564616929898
NGTS-25 b,1700.0,Gas Giant,0.0388,0.007665982,NGTS-25,203.09235,0.079901586,5300.0,0.880331,0.91
NGTS-2 b,1163.0,Gas Giant,0.063,0.0123203285,NGTS-2,235.1942,0.052468776,6478.0,1.702,1.64
NGTS-3 A b,2427.0,Gas Giant,0.023,0.0046543465,NGTS-3 A,756.4354,0.055920851,5347.0,0.987258,0.9393564616929898
NGTS-4 b,915.0,Neptune-like,0.019,0.003559206,NGTS-4,20.6,0.20352501,5086.0,0.857527,0.9393564616929898
NGTS-5 b,1001.0,Gas Giant,0.0382,0.009308693,NGTS-5,72.78307,0.075017152,5013.0,0.75,0.9393564616929898
NGTS-6 b,1006.0,Gas Giant,0.01677,0.0024640656,NGTS-6,425.57437,0.062090133,4669.0,0.782888,0.74
NGTS-8 b,1399.0,Gas Giant,0.035,0.0068446267,NGTS-8,295.5819,0.074699599,5160.0,0.998401,0.87
NGTS-9 b,1987.0,Gas Giant,0.058,0.012046544,NGTS-9,921.707,0.075233375,6013.0,1.442749,0.9393564616929898
NSVS 14256825 b,2678.0,Gas Giant,3.12,8.8,NSVS 14256825,4497.2945,0.16805125,8868.67,1.256862900934236,0.9393564616929898
OGLE-2003-BLG-235L b,18920.0,Gas Giant,4.3,11.2,OGLE-2003-BLG-235L,830.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.63
OGLE-2005-BLG-071L b,10438.0,Gas Giant,3.6,10.1,OGLE-2005-BLG-071L,1200.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.46
OGLE-2005-BLG-169L b,13374.0,Neptune-like,3.5,7.9,OGLE-2005-BLG-169L,14.1,0.25708915393710335,5437.562538702091,1.256862900934236,0.69
OGLE-2005-BLG-390L b,21529.0,Neptune-like,2.6,9.0,OGLE-2005-BLG-390L,5.5,0.25708915393710335,5437.562538702091,1.256862900934236,0.22
OGLE-2006-BLG-109L b,4926.0,Gas Giant,2.3,4.9,OGLE-2006-BLG-109L,231.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.51
OGLE-2006-BLG-109L c,4926.0,Gas Giant,4.5,13.5,OGLE-2006-BLG-109L,86.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.51
OGLE-2006-BLG-284L A b,13048.0,Gas Giant,2.17,5.4,OGLE-2006-BLG-284L A,144.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.35
OGLE-2007-BLG-349L AB c,9003.0,Gas Giant,2.59,7.0,OGLE-2007-BLG-349L A,80.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.41
OGLE-2007-BLG-368L b,19246.0,Neptune-like,2.8,5.9,OGLE-2007-BLG-368L,20.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.64
OGLE-2008-BLG-092L b,26422.0,Gas Giant,15.0,69.0,OGLE-2008-BLG-092L,57.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.71
OGLE-2008-BLG-355L b,22182.0,Gas Giant,1.7,3.6,OGLE-2008-BLG-355L,1500.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.37
OGLE-2011-BLG-0173L b,19898.0,Gas Giant,8.0,35.4,OGLE-2011-BLG-0173L,60.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.41
OGLE-2011-BLG-0251L b,8383.0,Gas Giant,2.72,8.8,OGLE-2011-BLG-0251L,170.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.26
OGLE-2011-BLG-0265L b,14288.0,Gas Giant,1.89,5.7,OGLE-2011-BLG-0265L,280.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.211
OGLE-2012-BLG-0026L b,13110.0,Gas Giant,4.0,7.8,OGLE-2012-BLG-0026L,46.1,0.25708915393710335,5437.562538702091,1.256862900934236,1.06
OGLE-2012-BLG-0026L c,13110.0,Gas Giant,4.8,10.2,OGLE-2012-BLG-0026L,270.0,0.25708915393710335,5437.562538702091,1.256862900934236,1.06
OGLE-2012-BLG-0358L b,5741.0,Gas Giant,0.87,5.7,OGLE-2012-BLG-0358L,588.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.022
OGLE-2012-BLG-0406L b,16212.0,Gas Giant,3.45,9.7,OGLE-2012-BLG-0406L,868.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.44
OGLE-2012-BLG-0563L b,4241.0,Gas Giant,0.74,1.0915811,OGLE-2012-BLG-0563L,120.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.34
OGLE-2012-BLG-0724L b,21855.0,Gas Giant,1.6,3.8,OGLE-2012-BLG-0724L,150.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.29
OGLE-2012-BLG-0838L b,20616.0,Gas Giant,4.43,14.8,OGLE-2012-BLG-0838L,53.1,0.25708915393710335,5437.562538702091,1.256862900934236,0.4
OGLE-2012-BLG-0950L b,8481.0,Neptune-like,2.6,5.6,OGLE-2012-BLG-0950L,35.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.63
OGLE-2013-BLG-0102L b,9916.0,Gas Giant,0.8,2.3,OGLE-2013-BLG-0102L,4100.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.096
OGLE-2013-BLG-0132L b,12722.0,Gas Giant,3.6,9.3,OGLE-2013-BLG-0132L,92.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.54
OGLE-2013-BLG-0341L B b,2972.0,Super Earth,0.702,1.8,OGLE-2013-BLG-0341L B,1.66,0.25708915393710335,5437.562538702091,1.256862900934236,0.1452
OGLE-2013-BLG-0911L b,10504.0,Gas Giant,0.39,0.45229295,OGLE-2013-BLG-0911L,3020.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.29
OGLE-2013-BLG-1721L b,20551.0,Gas Giant,2.6,6.2,OGLE-2013-BLG-1721L,200.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.46
OGLE-2013-BLG-1761L b,22508.0,Gas Giant,1.8,4.2,OGLE-2013-BLG-1761L,860.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.33
OGLE-2014-BLG-0124L b,13374.0,Gas Giant,3.11,6.5,OGLE-2014-BLG-0124L,206.58846,0.25708915393710335,5437.562538702091,1.256862900934236,0.65
OGLE-2014-BLG-0319L b,25215.0,Gas Giant,3.49,9.0,OGLE-2014-BLG-0319L,181.16219,0.25708915393710335,5437.562538702091,1.256862900934236,0.52
OGLE-2014-BLG-0676L b,8710.0,Gas Giant,4.53,11.3,OGLE-2014-BLG-0676L,1169.6085,0.25708915393710335,5437.562538702091,1.256862900934236,0.62
OGLE-2014-BLG-1722L b,20877.0,Gas Giant,1.5,2.9,OGLE-2014-BLG-1722L,55.3,0.25708915393710335,5437.562538702091,1.256862900934236,0.4
OGLE-2014-BLG-1722L c,20877.0,Gas Giant,1.7,3.5,OGLE-2014-BLG-1722L,83.7,0.25708915393710335,5437.562538702091,1.256862900934236,0.4
OGLE-2014-BLG-1760L b,22377.0,Gas Giant,1.75,3.2,OGLE-2014-BLG-1760L,180.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.51
OGLE-2015-BLG-0051L b,26748.0,Gas Giant,0.73,2.0,OGLE-2015-BLG-0051L,230.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.1
OGLE-2015-BLG-0954L b,3914.0,Gas Giant,1.6,3.7,OGLE-2015-BLG-0954L,1100.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.33
OGLE-2015-BLG-0966L b,10765.0,Neptune-like,2.7,7.2,OGLE-2015-BLG-0966L,21.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.38
OGLE-2015-BLG-1649L b,13798.0,Gas Giant,2.07,5.1,OGLE-2015-BLG-1649L,807.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.34
OGLE-2015-BLG-1670L b,21855.0,Neptune-like,2.62,5.7,OGLE-2015-BLG-1670L,17.9,0.25708915393710335,5437.562538702091,1.256862900934236,0.55
OGLE-2015-BLG-1771L b,23062.0,Gas Giant,0.85,2.8,OGLE-2015-BLG-1771L,138.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.077
OGLE-2016-BLG-0263L b,21203.0,Gas Giant,5.4,34.8,OGLE-2016-BLG-0263L,1300.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.13
OGLE-2016-BLG-0613L AB b,11123.0,Gas Giant,6.4,19.1,OGLE-2016-BLG-0613L AB,1330.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.8
OGLE-2016-BLG-1067L b,12167.0,Gas Giant,1.7,4.0,OGLE-2016-BLG-1067L,140.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.3
OGLE-2016-BLG-1190L b,22084.0,Gas Giant,2.17,3.3,OGLE-2016-BLG-1190L,4253.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.88
OGLE-2016-BLG-1195L b,12754.0,Super Earth,1.16,4.4,OGLE-2016-BLG-1195L,1.43,0.25708915393710335,5437.562538702091,1.256862900934236,0.078
OGLE-2016-BLG-1227L b,2167.1687368622206,Gas Giant,3.4,19.8,OGLE-2016-BLG-1227L,250.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.1
OGLE-2017-BLG-0173L b,15348.0,Super Earth,3.913,12.2,OGLE-2017-BLG-0173L,3.269,0.25708915393710335,5437.562538702091,1.256862900934236,0.396
OGLE-2017-BLG-0373L b,19295.0,Gas Giant,2.424,7.6,OGLE-2017-BLG-0373L,127.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.248
OGLE-2017-BLG-0406L b,16962.0,Gas Giant,3.5,8.8,OGLE-2017-BLG-0406L,130.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.56
OGLE-2017-BLG-0482L b,18920.0,Neptune-like,1.8,5.4,OGLE-2017-BLG-0482L,9.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.2
OGLE-2017-BLG-0604L b,12885.0,Gas Giant,4.06,9.8,OGLE-2017-BLG-0604L,160.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.7
OGLE-2017-BLG-1049L b,18496.0,Gas Giant,3.92,10.5,OGLE-2017-BLG-1049L,1760.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.55
OGLE-2017-BLG-1099L b,23650.0,Gas Giant,2.73,6.7,OGLE-2017-BLG-1099L,959.84179,0.25708915393710335,5437.562538702091,1.256862900934236,0.45
OGLE-2017-BLG-1140L b,2167.1687368622206,Gas Giant,1.02,2.2,OGLE-2017-BLG-1140L,505.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.211
OGLE-2017-BLG-1375L b,12820.0,Gas Giant,3.04,5.9,OGLE-2017-BLG-1375L,3585.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.77
OGLE-2017-BLG-1434L b,2805.0,Super Earth,1.18,2.7,OGLE-2017-BLG-1434L,4.43,0.25708915393710335,5437.562538702091,1.256862900934236,0.234
OGLE-2017-BLG-1522L b,24432.0,Gas Giant,0.59,2.3,OGLE-2017-BLG-1522L,240.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.045
OGLE-2017-BLG-1691L b,23780.0,Neptune-like,2.41,5.6,OGLE-2017-BLG-1691L,14.62011,0.25708915393710335,5437.562538702091,1.256862900934236,0.45
OGLE-2018-BLG-0383L b,25117.0,Neptune-like,1.8,7.6,OGLE-2018-BLG-0383L,6.4,0.25708915393710335,5437.562538702091,1.256862900934236,0.1
OGLE-2018-BLG-0532L b,2522.0,Neptune-like,1.064,2.5,OGLE-2018-BLG-0532L,6.228,0.25708915393710335,5437.562538702091,1.256862900934236,0.195
OGLE-2018-BLG-0567L b,23030.0,Gas Giant,2.72,9.0,OGLE-2018-BLG-0567L,101.70509,0.25708915393710335,5437.562538702091,1.256862900934236,0.25
OGLE-2018-BLG-0596L b,18430.0,Neptune-like,0.97,2.0,OGLE-2018-BLG-0596L,13.93,0.25708915393710335,5437.562538702091,1.256862900934236,0.196
OGLE-2018-BLG-0677L b,24726.0,Super Earth,0.63,1.4,OGLE-2018-BLG-0677L,3.96,0.25708915393710335,5437.562538702091,1.256862900934236,0.12
OGLE-2018-BLG-0740L b,10438.0,Gas Giant,5.0,15.0,OGLE-2018-BLG-0740L,1500.0,0.10772524,5912.0,1.256862900934236,0.47
OGLE-2018-BLG-0962L b,21203.0,Gas Giant,3.59,9.3,OGLE-2018-BLG-0962L,425.89007,0.25708915393710335,5437.562538702091,1.256862900934236,0.54
OGLE-2018-BLG-1011L b,23160.0,Gas Giant,1.8,5.7,OGLE-2018-BLG-1011L,570.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.18
OGLE-2018-BLG-1011L c,23160.0,Gas Giant,0.8,1.7,OGLE-2018-BLG-1011L,890.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.18
OGLE-2018-BLG-1185L b,24139.0,Neptune-like,1.54,3.1,OGLE-2018-BLG-1185L,8.4,0.25708915393710335,5437.562538702091,1.256862900934236,0.37
OGLE-2018-BLG-1269L b,8188.0,Gas Giant,4.51,9.1,OGLE-2018-BLG-1269L,210.0,0.25708915393710335,5437.562538702091,1.256862900934236,1.11
OGLE-2018-BLG-1428L b,20290.0,Gas Giant,3.3,9.1,OGLE-2018-BLG-1428L,240.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.43
OGLE-2018-BLG-1700L b,24791.0,Gas Giant,2.8,7.2,OGLE-2018-BLG-1700L,1400.0,0.25708915393710335,5437.562538702091,1.256862900934236,0.42
OGLE-2019-BLG-0299L b,19017.0,Gas Giant,2.8,6.1,OGLE-2019-BLG-0299L,1976.8927,0.25708915393710335,5437.562538702091,1.256862900934236,0.59
OGLE-2019-BLG-0304L b,22769.0,Gas Giant,1.23,2.6,OGLE-2019-BLG-0304L,162.09249,0.25708915393710335,5437.562538702091,1.256862900934236,0.27
OGLE-2019-BLG-0362L b,19017.0,Gas Giant,2.18,5.0,OGLE-2019-BLG-0362L,1036.1206,0.25708915393710335,5437.562538702091,1.256862900934236,0.42
OGLE-2019-BLG-0468L b,14353.0,Gas Giant,3.29,6.2,OGLE-2019-BLG-0468L,1090.1514,0.25708915393710335,5437.562538702091,1.256862900934236,0.92
OGLE-2019-BLG-0468L c,14353.0,Gas Giant,2.77,4.8,OGLE-2019-BLG-0468L,3248.2063,0.25708915393710335,5437.562538702091,1.256862900934236,0.92
OGLE-2019-BLG-0954L b,11841.0,Gas Giant,2.65,4.8,OGLE-2019-BLG-0954L,4513.1634,0.25708915393710335,5437.562538702091,1.256862900934236,0.8
OGLE-2019-BLG-0960L b,3197.0,Super Earth,1.9,3.7,OGLE-2019-BLG-0960L,2.5,0.25708915393710335,5437.562538702091,1.256862900934236,0.43
OGLE-2019-BLG-1470L AB c,19246.0,Gas Giant,3.2,7.6,OGLE-2019-BLG-1470L A,699.2225,0.25708915393710335,5437.562538702091,1.256862900934236,0.57
OGLE2-TR-L9 b,5309.0,Gas Giant,0.0308,0.0068446267,OGLE2-TR-L9,1430.175,0.051358234,6933.0,1.59944,0.9393564616929898
OGLE-TR-10 b,4387.0,Gas Giant,0.0434,0.008487337,OGLE-TR-10,197.046,0.064990052,6075.0,1.14,1.17
OGLE-TR-111 b,3485.0,Gas Giant,0.0473,0.0109514035,OGLE-TR-111,174.799,0.081412312,5437.562538702091,0.811,0.9393564616929898
OGLE-TR-113 b,1848.0,Gas Giant,0.02289,0.003832991,OGLE-TR-113,400.449,0.074274381,4750.0,0.77,0.78
OGLE-TR-132 b,6565.0,Gas Giant,0.03035,0.0046543465,OGLE-TR-132,375.02,0.066970931,6411.0,1.43,1.35
OGLE-TR-182 b,8161.0,Gas Giant,0.051,0.0109514035,OGLE-TR-182,320.995,0.071892964,5924.0,1.04,1.14
OGLE-TR-211 b,4943.0,Gas Giant,0.051,0.010130048,OGLE-TR-211,327.351,0.061036721,5175.0,1.690896,0.9393564616929898
OGLE-TR-56 b,923.0,Gas Giant,0.02383,0.003285421,OGLE-TR-56,441.77,0.059624429,6119.0,1.737,1.339
PDS 70 b,369.0,Gas Giant,20.0,119.2,PDS 70,953.49,0.032156083,4152.0,1.256862900934236,0.9393564616929898
PDS 70 c,369.0,Gas Giant,34.0,227.5,PDS 70,635.66,0.041279071,4152.0,1.256862900934236,0.9393564616929898
PH1 b,3370.0,Neptune-like,0.652,0.37864476,PH1,169.0,0.22226939,6714.84,1.256862900934236,0.9393564616929898
PH2 b,1122.0,Gas Giant,0.828,0.77344286,PH2,25426.4,0.41422066,5736.0,1.168,0.9393564616929898
POTS-1 b,2440.0,Gas Giant,0.03734,0.008761123,POTS-1,734.16,0.10062882,3875.0,0.634836,0.615631
Pr0201 b,589.0,Gas Giant,0.06,0.012046544,Pr0201,171.6282,0.065656105,6003.37,1.225208,0.9393564616929898
Pr0211 b,596.0,Gas Giant,0.03176,0.0057494864,Pr0211,597.5204,0.069192635,5300.0,0.827,0.935
Pr0211 c,596.0,Gas Giant,5.5,13.3,Pr0211,2475.8957,0.093214985,5300.0,0.827,0.935
PSR B0329+54 b,1647.0,Super Earth,10.26,27.8,PSR B0329+54,1.97,0.25708915393710335,5437.562538702091,1.256862900934236,1.44
PSR B1257+12 b,1957.0,Terrestrial,0.19,0.06926762,PSR B1257+12,0.02,0.25708915393710335,5437.562538702091,1.256862900934236,0.9393564616929898
PSR B1257+12 c,1957.0,Super Earth,0.36,0.18206708,PSR B1257+12,4.3,0.25708915393710335,5437.562538702091,1.256862900934236,0.9393564616929898
PSR B1257+12 d,1957.0,Super Earth,0.46,0.26885694,PSR B1257+12,3.9,0.25708915393710335,5437.562538702091,1.256862900934236,0.9393564616929898
PSR B1620-26 b,2167.1687368622206,Gas Giant,23.0,95.0,PSR B1620-26,794.575,0.25708915393710335,5437.562538702091,1.256862900934236,1.35
PSR J1719-1438 b,3914.0,Gas Giant,0.0044,0.0002737851,PSR J1719-1438,382.8,0.25708915393710335,4500.0,1.256862900934236,1.4
PSR J2322-2650 b,750.0,Gas Giant,0.0102,0.00082135526,PSR J2322-2650,252.64307,0.25708915393710335,5437.562538702091,1.256862900934236,1.4
Qatar-10 b,1824.0,Gas Giant,0.0286,0.0043805614,Qatar-10,233.92288,0.053513535,6124.0,1.254,1.156
Qatar-1 b,605.0,Gas Giant,0.02332,0.003832991,Qatar-1,411.27202,0.071178641,5437.562538702091,0.782,0.803
Qatar-2 b,592.0,Gas Giant,0.02153,0.003559206,Qatar-2,792.635,0.06643838,5437.562538702091,0.6629,0.9393564616929898
Qatar-3 b,2400.0,Gas Giant,0.03783,0.0068446267,Qatar-3,1369.8473,0.073024845,6207.39,1.72725,0.9393564616929898
Qatar-4 b,1073.0,Gas Giant,0.02803,0.004928131,Qatar-4,1938.763,0.071768861,5090.0,0.820538,0.9393564616929898
Qatar-5 b,1199.0,Gas Giant,0.04127,0.007939767,Qatar-5,1373.0256,0.073190977,5747.0,1.076,1.128
Qatar-6 b,329.0,Gas Giant,0.0423,0.009582478,Qatar-6,212.31044,0.080506376,5052.0,0.722,0.822
Qatar-7 b,2303.0,Gas Giant,0.0352,0.0054757018,Qatar-7,597.5204,0.048911431,5790.0,1.603373,0.9393564616929898
Qatar-8 b,918.0,Gas Giant,0.0474,0.010130048,Qatar-8,117.91493,0.064082713,5738.0,1.315,1.029
Qatar-9 b,697.0,Gas Giant,0.0234,0.0041067763,Qatar-9,378.2177,0.081561732,4309.0,0.696,0.719
Ross 128 b,11.0,Super Earth,0.0496,0.027104722,Ross 128,1.4,0.85772067,3192.0,0.1967,0.168
Ross 458 c,38.0,Gas Giant,1100.0,48780.2,Ross 458,1906.98,0.064243554,5437.562538702091,1.256862900934236,0.9393564616929898
Ross 508 b,37.0,Super Earth,0.05366,0.02956879,Ross 508,4.0,0.77077072,3151.0,0.208144,0.177108
ROXs 12 b,446.0,Gas Giant,210.0,3264.5,ROXs 12,5085.0,0.07266508,3547.0,1.06627,0.484
ROXs 42 B b,468.0,Gas Giant,157.0,1968.3,ROXs 42 B,2860.0,0.071124508,3850.87,0.903143,0.9393564616929898
SR 12 AB c,366.0,Gas Giant,6.962942017335215,0.99931556,SR 12 AB,4131.62,0.25708915393710335,3828.93,1.103075,0.9393564616929898
SWEEPS-11 b,27727.0,Gas Giant,0.03,0.004928131,SWEEPS-11,3082.82,0.25708915393710335,5437.562538702091,1.45,1.1
SWEEPS-4 b,27727.0,Gas Giant,0.055,0.011498973,SWEEPS-4,1207.7,0.25708915393710335,5437.562538702091,1.18,1.24
TAP 26 b,396.0,Gas Giant,0.0968,0.02956879,TAP 26,527.5978,0.0838455,4620.0,1.17,1.04
TCP J05074264+2447555 b,1647.0,Neptune-like,0.94,1.1863108,TCP J05074264+2447555,20.0,0.459121,5437.562538702091,1.256862900934236,0.586
Teegarden's Star b,12.0,Super Earth,0.0252,0.013415469,Teegarden's Star,1.16,0.96836238,3296.0,1.256862900934236,0.9393564616929898
Teegarden's Star c,12.0,Super Earth,0.0443,0.031211497,Teegarden's Star,1.05,0.65900478,3296.0,1.256862900934236,0.9393564616929898
TIC 172900988 b,819.0,Gas Giant,0.90281,0.5489391,TIC 172900988 Aa,942.0,0.22683497,6050.0,1.3844,1.2384
TIC 237913194 b,998.0,Gas Giant,0.1207,0.04161533,TIC 237913194,617.22586,0.081586221,5632.52,1.15248,0.9393564616929898
TIC 257060897 b,1650.0,Gas Giant,0.051,0.010130048,TIC 257060897,212.94503,0.055478743,5988.0,1.88626,0.9393564616929898
TOI-1062 b,268.0,Super Earth,0.052,0.011225188,TOI-1062,10.15,0.24823389,5232.0,0.887336,0.89
TOI-1062 c,268.0,Neptune-like,0.08,0.021902807,TOI-1062,9.78,0.22031359,5232.0,0.887336,0.89
TOI-1064 b,222.0,Super Earth,0.06152,0.017522246,TOI-1064,13.5,0.24692749,4656.0,0.737189,0.74
TOI-1064 c,222.0,Neptune-like,0.09429,0.03340178,TOI-1064,2.5,0.26984246,4656.0,0.737189,0.74
TOI-1075 b,200.0,Super Earth,0.01159,0.0016427105,TOI-1075,9.95,0.26758479,3921.0,0.580337,0.571742
TOI-1107 b,918.0,Gas Giant,0.0561,0.011225188,TOI-1107,1064.7252,0.062731753,6311.0,1.81,1.35
TOI-1130 b,190.0,Neptune-like,0.04394,0.011225188,TOI-1130,19.28,0.20625668,4236.0,0.741921,0.9393564616929898
TOI-1130 c,190.0,Gas Giant,0.07098,0.022997946,TOI-1130,325.69,0.10477208,4236.0,0.741921,0.9393564616929898
TOI-1136 b,276.0,Super Earth,6.962942017335215,0.011498973,TOI-1136,4.27,0.26330537,5770.0,0.968,1.022
TOI-1136 c,276.0,Neptune-like,6.962942017335215,0.017248461,TOI-1136,8.64,0.22020203,5770.0,0.968,1.022
TOI-1136 d,276.0,Neptune-like,6.962942017335215,0.034223136,TOI-1136,19.3,0.17258373,5770.0,0.968,1.022
TOI-1136 e,276.0,Neptune-like,6.962942017335215,0.05147159,TOI-1136,7.46,0.25007057,5770.0,0.968,1.022
TOI-1136 f,276.0,Neptune-like,6.962942017335215,0.07200547,TOI-1136,14.3,0.21623532,5770.0,0.968,1.022
TOI-1136 g,276.0,Neptune-like,6.962942017335215,0.1081451,TOI-1136,6.94,0.2961455,5770.0,0.968,1.022
